,r,a,p,target,t5,Our,label
899,CCOC(=O)C1CCN(C(C)C)CC1,C1CCOC1.O=C([O-])C(O)C(O)C(=O)[O-].[Al+3].[H-].[H-].[H-].[H-].[K+].[Li+].[Na+],CC(C)N1CCC(CO)CC1,54.20000076293945,90.71456146240234,83.19374084472656,39
900,CCOC(=O)Cc1c(C)nn2c(CC)ccc2c1-c1cncc(Br)c1,C1CCOC1.O=C([O-])C(O)C(O)C(=O)[O-].[Al+3].[H-].[H-].[H-].[H-].[K+].[Li+].[Na+],CCc1ccc2c(-c3cncc(Br)c3)c(CCO)c(C)nn12,45.79999923706055,85.8355941772461,82.37229919433594,39
901,CCCCCCCOc1ccc(-c2ccc(CCC(=O)OCC)cc2)cc1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],CCCCCCCOc1ccc(-c2ccc(CCCO)cc2)cc1,94.8000030517578,94.99848175048828,93.1078872680664,39
902,CCOC(=O)CN1c2ccccc2Oc2ccccc21,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],OCCN1c2ccccc2Oc2ccccc21,99.0,69.14234161376953,84.66326904296875,39
903,CCOC(=O)C1Cc2c(n(C)c3ccc(OCc4ccccc4)cc23)C1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],Cn1c2c(c3cc(OCc4ccccc4)ccc31)CC(CO)C2,70.5,75.31344604492188,82.61456298828125,39
904,CCOC(=O)C1CCN(C(=O)OC(C)(C)C)CC1NCc1ccccc1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],CC(C)(C)OC(=O)N1CCC(CO)C(NCc2ccccc2)C1,92.0,80.73271179199219,81.40626525878906,39
905,CCOC(=O)CN(c1ccncc1F)n1cc(C)c2ccccc21,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],Cc1cn(N(CCO)c2ccncc2F)c2ccccc12,89.5,60.8358154296875,83.77101135253906,39
906,CCOC(=O)CN(CCn1nc(COC)cc1COC)CCn1nc(COC)cc1COC,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],COCc1cc(COC)n(CCN(CCO)CCn2nc(COC)cc2COC)n1,60.0,75.5433578491211,73.79608154296875,39
907,CCOC(=O)C(C)(C)N(CC)C(=O)OC(C)(C)C,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],CCN(C(=O)OC(C)(C)C)C(C)(C)CO,45.5,85.3830795288086,83.0663833618164,39
908,CCOC(=O)C1CCCN(Cc2ccccc2)C1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],OCC1CCCN(Cc2ccccc2)C1,98.9000015258789,87.18494415283203,89.5809326171875,39
909,CCOC(=O)COc1cccc(C#N)c1,CCO.[BH4-].[Na+],N#Cc1cccc(OCCO)c1,92.0,68.28166961669922,80.34315490722656,39
910,CCOC(=O)C(CC(C)C(F)(F)F)NC(=O)OC(C)(C)C,CCO.[BH4-].[Na+],CC(CC(CO)NC(=O)OC(C)(C)C)C(F)(F)F,92.4000015258789,84.9349365234375,87.18644714355469,39
911,CCOC(=O)COc1ccc(CCC2Cc3ccc(OC)cc3O2)cc1,CCOCC.[Al+3].[H-].[H-].[H-].[H-].[Li+],COc1ccc2c(c1)OC(CCc1ccc(OCCO)cc1)C2,93.1999969482422,84.65111541748047,91.69490051269531,39
912,CCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CCOCC.[Al+3].[H-].[H-].[H-].[H-].[Li+],CC(C)(C)c1cc(CCCO)cc(C(C)(C)C)c1O,92.6999969482422,84.62803649902344,93.68197631835938,39
913,CCOC(=O)CC(C)(C)C(C)C,CCOCC.[Al+3].[H-].[H-].[H-].[H-].[Li+],CC(C)C(C)(C)CCO,100.0,86.08087921142578,97.20303344726562,39
914,N#Cc1ccc(OCc2cccc(F)c2)cc1,C1CCOC1.O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-],NCc1ccc(OCc2cccc(F)c2)cc1,86.30000305175781,34.3797721862793,80.32599639892578,113
915,Cc1ccc(C#N)cc1Cl,C1CCOC1.O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-],Cc1ccc(CN)cc1Cl,84.69999694824219,91.4254150390625,88.84546661376953,113
916,Cc1cccc(-c2[nH]c(Cc3ccc(F)c(C#N)c3)nc2-c2ccc3ncccc3c2)n1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],Cc1cccc(-c2[nH]c(Cc3ccc(F)c(CN)c3)nc2-c2ccc3ncccc3c2)n1,52.900001525878906,69.1336898803711,39.90930938720703,113
917,N#Cc1ccc(-c2csc(NCC(F)(F)F)n2)cc1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],NCc1ccc(-c2csc(NCC(F)(F)F)n2)cc1,89.9000015258789,95.62108612060548,76.03251647949219,113
918,N#Cc1ccc(Cc2c(-c3ccc(OCCN4CCCC4)cc3)sc3ccccc23)cc1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],NCc1ccc(Cc2c(-c3ccc(OCCN4CCCC4)cc3)sc3ccccc23)cc1,37.29999923706055,41.9597282409668,73.16500854492188,113
919,COc1cc(C#N)ccc1F,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],COc1cc(CN)ccc1F,86.30000305175781,94.00887298583984,84.1159439086914,113
920,N#Cc1cccc(OCCSc2nc[nH]n2)c1,CO.N.[Ni],NCc1cccc(OCCSc2nc[nH]n2)c1,71.0,68.17363739013672,77.81082153320312,113
921,N#Cc1cc(F)cc(F)c1,CO.N.[Ni],NCc1cc(F)cc(F)c1,99.8000030517578,83.6976089477539,92.84555053710938,113
922,Cc1cc2c(cc1C#N)ncn2C1CCCCO1,CO.N.[Ni],Cc1cc2c(cc1CN)ncn2C1CCCCO1,68.9000015258789,73.69537353515625,78.34100341796875,113
923,N#Cc1ccc(C(=O)O)cc1,CO.[Ni],NCc1ccc(C(=O)O)cc1,83.9000015258789,94.8954620361328,72.45198822021484,113
924,CCS(=O)(=O)c1ccc(NC(C)=O)cc1C#N,CO.[Ni],CCS(=O)(=O)c1ccc(NC(C)=O)cc1CN,92.9000015258789,69.54202270507812,74.36707305908203,113
925,CCS(=O)(=O)c1ccc(NC(=O)N(C)CCc2ccc(C(Nc3ccc4c(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nccc4c3)C(=O)O)cc2)cc1C#N,CO.[Ni],CCS(=O)(=O)c1ccc(NC(=O)N(C)CCc2ccc(C(Nc3ccc4c(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nccc4c3)C(=O)O)cc2)cc1CN,73.0,77.75761413574219,74.6139907836914,113
926,CN1CCC[C@H]1COc1cncc(Br)c1.OB(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1.O=C([O-])[O-].[Na+].[Na+],CN1CCC[C@H]1COc1cncc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,50.59999847412109,71.67914581298828,63.88600540161133,156
927,COC(=O)c1cnc(OCc2nccn2C)c(Br)c1.OB(O)c1ccc(Cl)cc1,Cc1ccccc1.O=C([O-])[O-].[Na+].[Na+],COC(=O)c1cnc(OCc2nccn2C)c(-c2ccc(Cl)cc2)c1,73.69999694824219,47.20771408081055,66.84420776367188,156
928,CC(C)C[C@@H]1COC(C)(C)N1C(=O)c1cnc(Cl)c(Br)c1.OB(O)c1ccc(Cl)cc1,Cc1ccccc1.O=C([O-])[O-].[Na+].[Na+],CC(C)C[C@@H]1COC(C)(C)N1C(=O)c1cnc(Cl)c(-c2ccc(Cl)cc2)c1,36.20000076293945,57.06975555419922,65.83113098144531,156
929,Cc1oc(-c2ccco2)nc1COc1ccc(C=O)cc1,C1CCOC1.CO.O.[BH4-].[Na+],Cc1oc(-c2ccco2)nc1COc1ccc(CO)cc1,90.9000015258789,93.92208862304688,91.6124038696289,46
930,O=Cc1ccc(OCc2cn3c(Cl)cccc3n2)cc1,C1CCOC1.CO.O.[BH4-].[Na+],OCc1ccc(OCc2cn3c(Cl)cccc3n2)cc1,66.0,58.73701477050781,83.45958709716797,46
931,O=Cc1ccc(-c2ncn(-c3ccc(OC(F)(F)F)cc3)n2)cc1,CCO.CCOC(C)=O.[BH4-].[Na+],OCc1ccc(-c2ncn(-c3ccc(OC(F)(F)F)cc3)n2)cc1,93.0,96.00445556640624,82.26129150390625,46
932,CCOC(=O)c1cn(-c2ccc(F)cc2)c2ccc(C=O)cc2c1=O,CCO.CCOC(C)=O.[BH4-].[Na+],CCOC(=O)c1cn(-c2ccc(F)cc2)c2ccc(CO)cc2c1=O,56.900001525878906,65.508056640625,76.8288345336914,46
933,COc1cccc(C=O)c1F,CCO.O.[BH4-].[Na+],COc1cccc(CO)c1F,95.4000015258789,95.01593017578124,91.78890228271484,46
934,O=Cc1ccncc1F,CCO.O.[BH4-].[Na+],OCc1ccncc1F,91.9000015258789,95.87332153320312,79.99797058105469,46
935,COc1cc(C(C)Oc2c(C)cc(C=O)cc2C)c([N+](=O)[O-])cc1OC,CCO.[BH4-].[Na+],COc1cc(C(C)Oc2c(C)cc(CO)cc2C)c([N+](=O)[O-])cc1OC,53.70000076293945,94.05076599121094,82.64420318603516,46
936,N#Cc1cc(C=O)ccc1Oc1cccc(C(F)(F)F)c1,CCO.[BH4-].[Na+],N#Cc1cc(CO)ccc1Oc1cccc(C(F)(F)F)c1,89.30000305175781,80.65337371826172,92.560791015625,46
937,O=Cc1ccccc1OCc1ccccc1,CCO.[BH4-].[Na+],OCc1ccccc1OCc1ccccc1,97.3000030517578,96.46385955810548,94.70161437988281,46
938,CCCCCCOc1ccc(C=O)cc1OCCCCCC,CCO.[BH4-].[Na+],CCCCCCOc1ccc(CO)cc1OCCCCCC,97.4000015258789,92.19285583496094,95.71741485595703,46
939,CCCOc1cc(C=O)ccc1OC,CCO.[BH4-].[Na+],CCCOc1cc(CO)ccc1OC,88.0999984741211,95.0002212524414,94.076171875,46
940,COC(=O)Cc1cccc(Oc2ccc(Br)cc2C=O)c1,CCOC(C)=O.CO.O.[BH4-].[Na+],COC(=O)Cc1cccc(Oc2ccc(Br)cc2CO)c1,62.400001525878906,93.44210815429688,92.33643341064453,46
941,COc1cc2c(nc1OC)c(-c1cc3c(C=O)ccnc3n1S(=O)(=O)c1ccc(C)cc1)cn2C,CCOC(C)=O.CO.O.[BH4-].[Na+],COc1cc2c(nc1OC)c(-c1cc3c(CO)ccnc3n1S(=O)(=O)c1ccc(C)cc1)cn2C,100.0,92.84144592285156,82.42047119140625,46
942,O=Cc1c(F)c(F)c(Br)c(F)c1F,CO.O.[BH4-].[Na+],OCc1c(F)c(F)c(Br)c(F)c1F,90.8000030517578,78.07707977294922,90.6158676147461,46
943,O=Cc1c(Cl)cncc1Cl,CO.O.[BH4-].[Na+],OCc1c(Cl)cncc1Cl,93.0,71.12946319580078,79.84525299072266,46
944,CC(C)Cc1ccc(C=O)cc1,CO.O.[BH4-].[Na+],CC(C)Cc1ccc(CO)cc1,94.6999969482422,91.76940155029295,95.79222869873047,46
945,COc1c(C=O)cc(C(C)(C)C)cc1[N+](=O)[O-],CO.[BH4-].[Cl-].[NH4+].[Na+],COc1c(CO)cc(C(C)(C)C)cc1[N+](=O)[O-],96.4000015258789,90.9405288696289,88.50811767578125,46
946,CC1CCCCN1c1ccc(Br)cc1C=O,CO.[BH4-].[Cl-].[NH4+].[Na+],CC1CCCCN1c1ccc(Br)cc1CO,97.0,93.22716522216795,88.15608215332031,46
947,COc1ccc(/C=C/c2ccc(F)cc2C=O)cc1,CO.[BH4-].[Na+],COc1ccc(/C=C/c2ccc(F)cc2CO)cc1,85.80000305175781,94.72671508789062,93.1026840209961,46
948,O=Cc1cccc(OCCCCc2ccccc2)c1,CO.[BH4-].[Na+],OCc1cccc(OCCCCc2ccccc2)c1,76.69999694824219,95.98304748535156,93.84435272216797,46
949,O=Cc1ccc(Oc2ccc(F)cc2)cc1,CO.[BH4-].[Na+],OCc1ccc(Oc2ccc(F)cc2)cc1,65.9000015258789,92.70748901367188,92.24562072753906,46
950,COc1ccc(C=O)c(Cl)c1,CO.[BH4-].[Na+],COc1ccc(CO)c(Cl)c1,96.8000030517578,93.93472290039062,93.20437622070312,46
951,COCOc1ccc(Br)cc1C=O,CO.[BH4-].[Na+],COCOc1ccc(Br)cc1CO,100.0,93.35880279541016,93.29122161865234,46
952,O=Cc1cc(OC[C@@H]2CO2)ccc1OCc1ccccc1,CO.[BH4-].[Na+],OCc1cc(OC[C@@H]2CO2)ccc1OCc1ccccc1,98.1999969482422,92.55672454833984,95.3125991821289,46
953,O=Cc1ccc(Br)cc1F,CO.[BH4-].[Na+],OCc1ccc(Br)cc1F,99.0,96.3781967163086,94.67497253417969,46
954,Cn1cc(-c2cncc(-n3ncc4c5c(sc4c3=O)CCCC5)c2C=O)cc(Nc2ccc(N3CCN(C4COC4)CC3)cn2)c1=O,CO.[BH4-].[Na+],Cn1cc(-c2cncc(-n3ncc4c5c(sc4c3=O)CCCC5)c2CO)cc(Nc2ccc(N3CCN(C4COC4)CC3)cn2)c1=O,27.200000762939453,43.68913650512695,45.639305114746094,46
955,O=Cc1cc(O)c(F)cc1Br,CO.[BH4-].[Na+],OCc1cc(O)c(F)cc1Br,99.4000015258789,53.7412109375,89.37750244140625,46
956,O=Cc1ccc(-c2ccc3nnn(Cc4ccc5ncccc5c4)c3n2)cc1,CO.[BH4-].[Na+],OCc1ccc(-c2ccc3nnn(Cc4ccc5ncccc5c4)c3n2)cc1,38.79999923706055,13.76067066192627,62.231956481933594,46
957,O=Cc1c(F)ccc(-c2ccc3nc(-c4ccc(Cl)cc4)cn3c2)c1F,CO.[BH4-].[Na+],OCc1c(F)ccc(-c2ccc3nc(-c4ccc(Cl)cc4)cn3c2)c1F,44.400001525878906,52.6087532043457,77.44144439697266,46
958,O=Cc1cccc(Sc2ccc(C(F)(F)F)cc2)c1,CO.[BH4-].[Na+],OCc1cccc(Sc2ccc(C(F)(F)F)cc2)c1,92.5,92.93122100830078,92.25657653808594,46
959,O=Cc1ccc(-c2ccc3nnn(Cc4ccc(F)cc4)c3n2)cc1,CO.[BH4-].[Na+],OCc1ccc(-c2ccc3nnn(Cc4ccc(F)cc4)c3n2)cc1,46.09999847412109,95.48809051513672,75.0230484008789,46
960,CC[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3cc(F)cc(-n4ncc5cc(C(C)(C)C)cc(F)c5c4=O)c3C=O)cn(C)c2=O)nc1,CO.[BH4-].[Na+],CC[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3cc(F)cc(-n4ncc5cc(C(C)(C)C)cc(F)c5c4=O)c3CO)cn(C)c2=O)nc1,32.099998474121094,49.959285736083984,56.740318298339844,46
961,N#Cc1ccc(C=O)c(F)c1,CO.[BH4-].[Na+],N#Cc1ccc(CO)c(F)c1,96.1999969482422,91.17790222167967,88.91983032226562,46
962,CC(C)(C)OC(=O)N1CC[C@@H](CN)C1.Clc1cccc(Nc2nccc(Cl)n2)c1,C1CCOC1.CCN(C(C)C)C(C)C,CC(C)(C)OC(=O)N1CC[C@@H](CNc2ccnc(Nc3cccc(Cl)c3)n2)C1,42.20000076293945,56.26487731933594,65.67620086669922,122
963,NC1CCOCC1.O=[N+]([O-])c1c(Cl)nc(SCc2ccccc2)nc1Cl,C1CCOC1.CCN(C(C)C)C(C)C,O=[N+]([O-])c1c(Cl)nc(SCc2ccccc2)nc1NC1CCOCC1,71.4000015258789,73.52159881591797,66.44428253173828,122
964,Clc1ncc(Cl)c(Cl)n1.NC1CCCCC1,C1COCCO1.CCN(C(C)C)C(C)C,Clc1ncc(Cl)c(NC2CCCCC2)n1,87.0999984741211,72.83892059326172,81.38736724853516,122
965,C[C@@H](OC(C)(C)C)[C@H](N)CO.Cc1cc(Cl)nc(Cl)n1,C1COCCO1.CCN(C(C)C)C(C)C,Cc1cc(N[C@H](CO)[C@@H](C)OC(C)(C)C)nc(Cl)n1,24.100000381469727,79.9637451171875,69.9510726928711,122
966,NCCO.Nc1nc(Cl)c(N)c(Cl)n1,CCO,Nc1nc(Cl)c(N)c(NCCO)n1,69.5999984741211,92.31680297851562,82.97343444824219,122
967,CCN.Nc1ccc(S(=O)(=O)Nc2cc(Cl)nc(N3CCC3)n2)cc1,CCO,CCNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(N2CCC2)n1,43.09999847412109,32.11542510986328,43.5434684753418,122
968,CCN.CN(C)c1nc(Cl)cc(NS(=O)(=O)c2ccc(N)cc2)n1,CCO,CCNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(N(C)C)n1,40.0,10.619524955749512,61.115116119384766,122
969,CCc1nc(Cl)c([N+](=O)[O-])c(Cl)n1.NC1CC1,CCO,CCc1nc(Cl)c([N+](=O)[O-])c(NC2CC2)n1,36.29999923706055,83.50452423095703,84.60253143310547,122
970,COc1ccc(CCN)cc1F.COc1nc(Cl)cc(Cl)n1,CCO.O.O=C([O-])O.[Na+],COc1nc(Cl)cc(NCCc2ccc(OC)c(F)c2)n1,90.5,84.06016540527344,75.21411895751953,122
971,CSc1nc(Cl)cc(Cl)n1.NCCc1ccc(Cl)cc1Cl,CCO.O.O=C([O-])O.[Na+],CSc1nc(Cl)cc(NCCc2ccc(Cl)cc2Cl)n1,72.19999694824219,78.9616928100586,68.97455596923828,122
972,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CCC(=O)CC3)c(F)c2)C(=O)O1.OCCO,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccccc1,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CCC4(CC3)OCCO4)c(F)c2)C(=O)O1,77.0,50.47736358642578,69.82138061523438,469
973,O=C1CCC2(CC1)CCC(=O)N2.OCCO,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccccc1,O=C1CCC2(CCC3(CC2)OCCO3)N1,95.0,90.06538391113281,89.06289672851562,469
974,CC1(C)CC(=O)CC(C)(C)P1c1ccccc1.OCCO,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccccc1,CC1(C)CC2(CC(C)(C)P1c1ccccc1)OCCO2,78.0,95.27577209472656,85.37664031982422,469
975,CN(C)C1(c2ccccc2)CCC(=O)CC1.Nc1cccc2c1Cc1ccccc1-2,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+],CN(C)C1(c2ccccc2)CCC(Nc2cccc3c2Cc2ccccc2-3)CC1,52.29999923706055,27.84113311767578,59.40896987915039,321
976,CC(C)(C)OC(=O)N1CCC(=O)CC1.Nc1ccccc1Cl,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+],CC(C)(C)OC(=O)N1CCC(Nc2ccccc2Cl)CC1,79.0,14.959883689880373,75.64867401123047,321
977,CC(C)(C)OC(=O)N1CCC2(CCC(=O)CC2)CC1.Nc1ccc(Cl)c(Cl)c1,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+],CC(C)(C)OC(=O)N1CCC2(CCC(Nc3ccc(Cl)c(Cl)c3)CC2)CC1,29.799999237060547,48.53189468383789,78.03813934326172,321
978,CC1(N2CCC(=O)CC2)CCOCC1.Cc1cc(N)c(O)c(F)c1,CC(=O)O.ClCCl.[BH3-]C#N,Cc1cc(F)c(O)c(NC2CCN(C3(C)CCOCC3)CC2)c1,44.29999923706055,67.47154235839844,60.221187591552734,321
979,CC1(N2CCC(=O)CC2)CCOCC1.Nc1cc(C(F)(F)F)ccc1O,CC(=O)O.ClCCl.[BH3-]C#N,CC1(N2CCC(Nc3cc(C(F)(F)F)ccc3O)CC2)CCOCC1,59.5,42.00748062133789,67.35755920410156,321
980,CCCCOc1cccc(C(=O)OC)n1,CCO.[BH4-].[Na+],CCCCOc1cccc(CO)n1,90.9000015258789,64.53289031982422,85.38109588623047,493
981,COC(=O)c1cc(O)n2nc(CO)nc2n1,CCO.[BH4-].[Na+],OCc1cc(O)n2nc(CO)nc2n1,91.9000015258789,49.7721061706543,69.8546142578125,493
982,CCOc1c(C(C)=O)cc(Cl)c(C)c1I,CCO,CCOc1c(C(C)O)cc(Cl)c(C)c1I,94.0,84.24798583984375,79.63208770751953,57
983,CC1Cc2c(F)cc(F)cc2C1=O,CCO,CC1Cc2c(F)cc(F)cc2C1O,50.59999847412109,95.2034683227539,86.67158508300781,57
984,CC(=O)c1ccc(-c2coc3ccc(-c4nnc(C)o4)cc23)cc1,CCO.[BH4-].[Na+],Cc1nnc(-c2ccc3occ(-c4ccc(C(C)O)cc4)c3c2)o1,76.19999694824219,65.6988296508789,90.7790298461914,57
985,CC(=O)c1ccc2c(c1)OCCc1sc(-c3ncnn3CC(F)(F)F)nc1-2,CCO.[BH4-].[Na+],CC(O)c1ccc2c(c1)OCCc1sc(-c3ncnn3CC(F)(F)F)nc1-2,31.600000381469727,92.17131805419922,82.96959686279297,57
986,CS(=O)(=O)c1ccc(-c2cnn(CC(=O)c3ccccc3)c(=O)c2-c2ccc(F)cc2)cc1,CCO.[BH4-].[Na+],CS(=O)(=O)c1ccc(-c2cnn(CC(O)c3ccccc3)c(=O)c2-c2ccc(F)cc2)cc1,78.0,65.38243103027344,80.83360290527344,57
987,CCOC(=O)c1cnn(C(C)C(=O)c2ccccc2)c1N,CCO.[BH4-].[Na+],CCOC(=O)c1cnn(C(C)C(O)c2ccccc2)c1N,98.0,86.88516998291016,84.34539031982422,57
988,N#Cc1cccc2c1CCC2=O,CCO.[BH4-].[Na+],N#Cc1cccc2c1CCC2O,82.0,95.26988220214844,86.88897705078125,57
989,O=C(CCCCl)c1ccc(Br)cc1,CO.Cl.[BH4-].[Na+],OC(CCCCl)c1ccc(Br)cc1,99.0,96.03275299072266,95.50592041015625,57
990,CS(=O)(=O)Nc1ccc(F)c(C(=O)CN)c1,CO.Cl.[BH4-].[Na+],CS(=O)(=O)Nc1ccc(F)c(C(O)CN)c1,91.0999984741211,74.93357849121094,77.25265502929688,57
991,CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)=O)cccc32)c1,CO.Cl.[BH4-].[Na+],CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)O)cccc32)c1,48.0,33.17094802856445,70.71656799316406,57
992,COc1cc(C(=O)N2CCCC(=O)c3ccccc32)ccc1C(=O)Nc1cccc2[nH]c(C)nc12,CO.ClC(Cl)Cl.[BH4-].[Na+],COc1cc(C(=O)N2CCCC(O)c3ccccc32)ccc1C(=O)Nc1cccc2[nH]c(C)nc12,99.5999984741211,59.94662094116211,64.55531311035156,57
993,CC(=O)c1ccccc1N(C)C(=O)c1ccc(NC(=O)c2ccccc2-c2ccc(C)cc2)cc1,CO.ClC(Cl)Cl.[BH4-].[Na+],Cc1ccc(-c2ccccc2C(=O)Nc2ccc(C(=O)N(C)c3ccccc3C(C)O)cc2)cc1,74.69999694824219,79.84186553955078,89.64556121826172,57
994,CC(=O)c1ccc(-n2nc(C(N)=O)c3c2-c2cc(NC(=O)c4cccnc4Cl)ccc2CC3)cc1,CO.O.[BH4-].[Na+],CC(O)c1ccc(-n2nc(C(N)=O)c3c2-c2cc(NC(=O)c4cccnc4Cl)ccc2CC3)cc1,50.0,64.20481872558594,59.06430435180664,57
995,CC1Cc2ccc3ccccc3c2C1=O,CO.O.[BH4-].[Na+],CC1Cc2ccc3ccccc3c2C1O,78.0999984741211,96.89917755126952,94.68782806396484,57
996,COc1cccc2c1C(=O)C2,CO.[BH4-].[Na+],COc1cccc2c1C(O)C2,67.0,90.23771667480467,89.61905670166016,57
997,O=C(CCCN1CCCC(c2cccc(O)c2)C1)c1ccc(F)cc1,CO.[BH4-].[Na+],Oc1cccc(C2CCCN(CCCC(O)c3ccc(F)cc3)C2)c1,7.300000190734863,81.97099304199219,80.52597045898438,57
998,CC(=O)c1cc(Br)ccc1N,CO.[BH4-].[Na+],CC(O)c1cc(Br)ccc1N,86.4000015258789,88.26307678222656,91.19480895996094,57
999,CC(=O)c1cc(-c2ccccc2)nc2ccccc12,CO.[BH4-].[Na+],CC(O)c1cc(-c2ccccc2)nc2ccccc12,61.900001525878906,90.90896606445312,79.276123046875,57
1000,CC(=O)c1ccc2c(c1)CCCCO2,CO.[BH4-].[Na+],CC(O)c1ccc2c(c1)CCCCO2,81.9000015258789,96.57998657226562,87.3848876953125,57
1001,O=C1CCc2ccc(OCc3ccccc3)cc21,CO.[BH4-].[Na+],OC1CCc2ccc(OCc3ccccc3)cc21,72.0,96.1192626953125,91.73837280273438,57
1002,COc1ccc(C(=O)CNCc2ccccc2)cc1,CO.[BH4-].[Na+],COc1ccc(C(O)CNCc2ccccc2)cc1,75.0,90.44007873535156,89.44352722167969,57
1003,CC1(C)CN(C(=O)c2ccccc2)c2ccccc2C1=O,CO.[BH4-].[Na+],CC1(C)CN(C(=O)c2ccccc2)c2ccccc2C1O,70.5,81.8009262084961,89.41117095947266,57
1004,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccccc1,CO.[BH4-].[Na+],O=c1[nH]c2ccccc2n1C1CCN(CC(O)c2ccccc2)CC1,67.69999694824219,60.412235260009766,60.597930908203125,57
1005,O=C(CN1CCC(N2Cc3ccccc3NC2=O)CC1)c1ccc(Cl)cc1,CO.[BH4-].[Na+],O=C1Nc2ccccc2CN1C1CCN(CC(O)c2ccc(Cl)cc2)CC1,58.59999847412109,62.06644821166992,70.0740737915039,57
1006,COc1cc2c(cc1OC)C(=O)CCC2,CO.[BH4-].[Na+],COc1cc2c(cc1OC)C(O)CCC2,92.9000015258789,94.77174377441406,89.77291870117188,57
1007,NC(=O)c1ccc(Oc2ccc3c(c2)CCCC3=O)nc1,CO.[BH4-].[Na+],NC(=O)c1ccc(Oc2ccc3c(c2)CCCC3O)nc1,72.4000015258789,70.11262512207031,64.3128433227539,57
1008,CC(=O)Oc1ccc2c(c1)CCC2=O,CO.[BH4-].[Na+],CC(=O)Oc1ccc2c(c1)CCC2O,84.30000305175781,95.01305389404295,90.28350830078125,57
1009,O=C(CNc1ccc(Br)cc1)c1ccccc1,CO.[BH4-].[Na+],OC(CNc1ccc(Br)cc1)c1ccccc1,96.6999969482422,91.35411071777344,87.6153564453125,57
1010,COc1ccc(C(=O)CN2CCC(N3Cc4ccccc4NS3(=O)=O)CC2)cc1OC,CO.[BH4-].[Na+],COc1ccc(C(O)CN2CCC(N3Cc4ccccc4NS3(=O)=O)CC2)cc1OC,65.5999984741211,72.8377914428711,58.456207275390625,57
1011,CC(=O)c1ccc(OCCCCl)c(O)c1,[BH4-].[Na+],CC(O)c1ccc(OCCCCl)c(O)c1,54.79999923706055,65.92344665527344,87.4193344116211,57
1012,CC(=O)c1cccc([N+](=O)[O-])c1Cl,[BH4-].[Na+],CC(O)c1cccc([N+](=O)[O-])c1Cl,83.19999694824219,92.33203125,94.38707733154297,57
1013,CC(C)CCc1cc(Br)ccc1C(=O)O.CS(N)(=O)=O,CCN=C=NCCCN(C)C.CCOC(C)=O.CN(C)C=O.CN(C)c1ccncc1.Cl,CC(C)CCc1cc(Br)ccc1C(=O)NS(C)(=O)=O,93.5,61.56332015991211,44.60630416870117,185
